ItemId	PromptId	Score1	AnswerText
6_14905	6	3	Three processes used by cells to control the movement of substances across the cell membrane are: diffusion, osmosis, and active transport.  Diffusion is when substances are moved from areas of a higher concentration to areas of a lower concentration. Osmosis is the movement of water through a selectively permeable membrane.  The water moves from a high concentration to a low concentration.  Active transport is the opposite of diffusion.  In active transport substances move from areas of a low concentration to areas of a high concentration.
6_14906	6	0	1. The cell wraps it items in fat.
6_14907	6	0	1. Osmosis- slow, spreading out equally of substances in a cell.2.
6_14908	6	0	THE INTERPHASE, ANAPHASE AND TELAPHASE.
6_14909	6	0	osmosis the movement of water. defusion the movement of objects.active tranportation the movement of organeals.
6_14910	6	0	The three processes used be cells to control the movement of substances across the cell membrane are: active transport, photosynthesis, and hyperactive transport.
6_14911	6	3	DIFFFUSION, or the spontaneous movement of a substance from a high concentration to a low concentration zone;FACILITATED DIFFUSION, or when diffusion occurs through special protein channels located in the cell membrane;ACTIVE TRANSPORT, meaning that the cell invests ATP in order to transport substances in or out of the cell up the concentration gradient by special protein pumps.
6_14912	6	0	The three processes that the cells use to control movement across the cell membrane are the cell wall, mitosis, and osmosis.
6_14913	6	0	first thing would be there round small shape helps them flow all around the body.second thing would be the mebrane inside the cell, it can give enrgy to help it move and live.therd thing is the function it has in the body. only so that the body notice what it is and it allows it to get to where it needs to go.
6_14914	6	0	1) Oxygen Diffusion2)Homestasis3)Protein Synthesis
6_14915	6	0	There is a protien. requires energy, water can pass through plasma membrane easily.
6_14916	6	0	The cells can control the movement of substances across the membrane by slowing them down, and blocking out certain substances. They might allow certain substances to come in, but others cannot.
6_14917	6	0	They use their flagellum to move around.They move their bodies to move like a snake.They use the hair-like structures on their bodies.
6_14918	6	0	organelle, flagelton, and the nucleius
6_14919	6	0	They have cell walls so things don't go threw to the nucleus as easy.They nucleus is in the center so it controls everything.
6_14920	6	0	There is active transport which helps with the flow of water molecules into the cell.There Is passive transport which helps bring protiens into the cell.There protien transport which helps bring in enzymes into the cell.
6_14921	6	0	1.how big the openings are in the membrane.      2.what type of cells are allowed threw the openings.
6_14922	6	2	Sodium-Potasium Valve- active transport that carries sodium out of the cell and potasium into the cellOsmosis- when water travels through the permeable cell membraneNonactive transport- transport of substances down a consentration gradient using no energy
6_14923	6	0	crossing over, mutations, cellular respiration
6_14924	6	0	The cytoplasm, flagullum, and the shape of the substances
6_14925	6	0	Cells can use their cell wall to control movement of substances by not letting the substances into the cell.
6_14926	6	0	Well there is the process of the nucleus saying hey i need more of this and send it up to the brain.  Then the tRNA goes out and deleviers the message to where ever it needs to go.  When the message gets to where it needs to be then that thing makes it and then it gets transfered to the brian since that is where it is need.
6_14927	6	0	the cell uses ribosomes to move substances across the cell membrane.
6_14928	6	0	to transfer RNA
6_14929	6	0	The mitocodriaGogi apperatus Nucleus
6_14930	6	0	Golgi Apparatus
6_14931	6	0	destroy it, posin it, change it.
6_14932	6	0	translation, transcription, and TRNA.
6_14933	6	2	Active Transport is one of the three. In active transport, the cell has to use energy to collect substances and pass through the membrane. This energy is needed due to the flow of substances outside the cell. The next process is passive transport. In passive transport, the cell does not need any force exerted to gather and allow substances with in the cell. This is because the concentration is much higher within the cell. The final process is osmosis, which is simply substances of higher concentration flowing into an area of lower concentration due to mixing, heat, or friction.
6_14934	6	0	1. Kreb cycle when they move carban and oxygen around to make ATP2. Calvin cycle when they use oxygen to make a little ATP3. Active Transport that moves the cells around to make ATP
6_14935	6	0	Cellular Respiration, it releases oxygen keeping the substances from moving.Photosynthesis, it uses ATP to create glucose.The cell wall protects the substances from moving any further.
6_14936	6	2	osmosis, which lets water in and out of the cell. diffusion, which lets small proteins in and out.facilated diffusion, which lets larger proteins in and out.
6_14937	6	0	The cell uses cilla no move around to get food. The cell also ueses things golgi apperates to move things out of the cell.
6_14938	6	0	The cell gets rid of waste.The cell lets some substences inside.The cell makes some substances.
6_14939	6	0	osmosis diffusion- crossing over of moving particles.
6_14940	6	0	well the mitchondria which pretty much is the main power source of the cell it keeps everything in check. All the cells have differnt jobs to do in the body. The cell membrane makes sure that the stuff the cell needs it makes sure it gets it
